,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
530280,530280, o7096g0151o.884861.cm, ./smf_downloads/OSS.2015-03-15/o7096g0151o.884861.cm.1579737.smf, PS1_V5, 2457096.7788354843, 139.270026, 16.970004, w.00000, 45.0,-0.7247970287645702,0.624083792,0.2918710114419584,-0.9891991569172301,0.093044134,0.0403356826330209,-0.9891991569172301,0.101410937,-0.0000035656420266
530817,530817, o7097g0284o.885566.cm, ./smf_downloads/OSS.2015-03-16/o7097g0284o.885566.cm.1587016.smf, PS1_V5, 2457097.874526157, 133.329998, 20.919998, w.00000, 45.0,-0.6409649716308670,0.679462415,0.3570640438530172,-0.9912732842489805,0.07573764,0.0328406903677330,-0.9912732842489805,0.082551203,0.0000040412480279
530821,530821, o7097g0288o.885571.cm, ./smf_downloads/OSS.2015-03-16/o7097g0288o.885571.cm.1584892.smf, PS1_V5, 2457097.877183147, 134.309995, 18.389994, w.00000, 45.0,-0.6628664634745275,0.679027485,0.3154833226625368,-0.9912781443871526,0.075695083,0.0328224995625007,-0.9912781443871526,0.082504922,0.0000042796228652
530835,530835, o7097g0302o.885584.cm, ./smf_downloads/OSS.2015-03-16/o7097g0302o.885584.cm.1587018.smf, PS1_V5, 2457097.8868389023, 133.329981, 20.91999, w.00000, 45.0,-0.6409648042411051,0.679462642,0.3570639134308551,-0.9912957043141715,0.075540385,0.0327563916898230,-0.9912957043141715,0.082336692,0.0000051623233221
530839,530839, o7097g0306o.885589.cm, ./smf_downloads/OSS.2015-03-16/o7097g0306o.885589.cm.1584893.smf, PS1_V5, 2457097.889485516, 134.310018, 18.38999, w.00000, 45.0,-0.6628667514388511,0.679027234,0.3154832564146461,-0.9913004890804921,0.075497972,0.0327382715149652,-0.9913004890804921,0.082290571,0.0000054084748690
530853,530853, o7097g0320o.885603.cm, ./smf_downloads/OSS.2015-03-16/o7097g0320o.885603.cm.1587020.smf, PS1_V5, 2457097.8990516257, 133.329996, 20.919997, w.00000, 45.0,-0.6409649521895086,0.679462442,0.3570640275502473,-0.9913176800644473,0.075344634,0.0326727759329270,-0.9913176800644473,0.082123834,0.0000063117167450
530857,530857, o7097g0324o.885606.cm, ./smf_downloads/OSS.2015-03-16/o7097g0324o.885606.cm.1584894.smf, PS1_V5, 2457097.901690324, 134.310003, 18.390001, w.00000, 45.0,-0.6628665313604123,0.679027364,0.3154834385963415,-0.9913223932027913,0.075302328,0.0326547095501001,-0.9913223932027913,0.082077833,0.0000065643000017
530871,530871, o7097g0338o.885622.cm, ./smf_downloads/OSS.2015-03-16/o7097g0338o.885622.cm.1587022.smf, PS1_V5, 2457097.9112446024, 133.329993, 20.919993, w.00000, 45.0,-0.6409649337183538,0.679462494,0.3570639623391667,-0.9913393531824776,0.075149118,0.0325892935085209,-0.9913393531824776,0.081911244,0.0000074896950635
530875,530875, o7097g0342o.885623.cm, ./smf_downloads/OSS.2015-03-16/o7097g0342o.885623.cm.1584895.smf, PS1_V5, 2457097.9139023907, 134.310018, 18.390006, w.00000, 45.0,-0.6628666898977329,0.679027171,0.3154835214061991,-0.9913440414529038,0.075106491,0.0325710960131065,-0.9913440414529038,0.081864896,0.0000077498316878
531282,531282, o7098g0248o.886193.cm, ./smf_downloads/OSS.2015-03-17/o7098g0248o.886193.cm.1587024.smf, PS1_V5, 2457098.850869736, 133.330014, 20.919995, w.00000, 45.0,-0.6409651742016107,0.67946225,0.3570639949447073,-0.9928008343151028,0.060311113,0.0261515033063784,-0.9928008343151028,0.065736835,0.0000031519980983
531285,531285, o7098g0251o.886199.cm, ./smf_downloads/OSS.2015-03-17/o7098g0251o.886199.cm.1588937.smf, PS1_V5, 2457098.852847408, 132.149997, 16.429999, w.00000, 45.0,-0.6436712020715079,0.711116606,0.2828436969990479,-0.9928039311010363,0.06027943,0.0261379455062741,-0.9928039311010363,0.065702373,0.0000033160211401
531286,531286, o7098g0252o.886198.cm, ./smf_downloads/OSS.2015-03-17/o7098g0252o.886198.cm.1584896.smf, PS1_V5, 2457098.853506209, 134.309998, 18.389993, w.00000, 45.0,-0.6628665028746402,0.679027454,0.3154833061005642,-0.9928049613129093,0.060268874,0.0261334291314430,-0.9928049613129093,0.065690892,0.0000033709727929
531300,531300, o7098g0266o.886213.cm, ./smf_downloads/OSS.2015-03-17/o7098g0266o.886213.cm.1587026.smf, PS1_V5, 2457098.8633691636, 133.330014, 20.919998, w.00000, 45.0,-0.6409651613725427,0.679462236,0.3570640438530172,-0.9928203005810543,0.060110804,0.0260658136261801,-0.9928203005810543,0.06551897,0.0000042116096293
531303,531303, o7098g0269o.886214.cm, ./smf_downloads/OSS.2015-03-17/o7098g0269o.886214.cm.1588938.smf, PS1_V5, 2457098.8653572826, 132.149992, 16.429986, w.00000, 45.0,-0.6436711830811499,0.711116709,0.2828434793711754,-0.9928233732236558,0.060078931,0.0260521839517047,-0.9928233732236558,0.065484306,0.0000043849717647
531304,531304, o7098g0270o.886216.cm, ./smf_downloads/OSS.2015-03-17/o7098g0270o.886216.cm.1584897.smf, PS1_V5, 2457098.866016104, 134.310021, 18.389999, w.00000, 45.0,-0.6628667523757584,0.679027164,0.3154834054723977,-0.9928243899816270,0.060068369,0.0260476673518530,-0.9928243899816270,0.065472818,0.0000044426975278
531318,531318, o7098g0284o.886230.cm, ./smf_downloads/OSS.2015-03-17/o7098g0284o.886230.cm.1587028.smf, PS1_V5, 2457098.8758790074, 133.329997, 20.919996, w.00000, 45.0,-0.6409649683247199,0.679462435,0.3570640112474773,-0.9928395239205469,0.059910198,0.0259800509285251,-0.9928395239205469,0.065300803,0.0000053226265417
531321,531321, o7098g0287o.886232.cm, ./smf_downloads/OSS.2015-03-17/o7098g0287o.886232.cm.1588939.smf, PS1_V5, 2457098.8779150485, 132.150018, 16.430002, w.00000, 45.0,-0.6436714527709323,0.711116359,0.2828437472208626,-0.9928426274256699,0.059877537,0.0259660924576095,-0.9928426274256699,0.065265284,0.0000055077717132
531322,531322, o7098g0288o.886234.cm, ./smf_downloads/OSS.2015-03-17/o7098g0288o.886234.cm.1584898.smf, PS1_V5, 2457098.878570574, 134.310018, 18.390002, w.00000, 45.0,-0.6628667052830173,0.679027187,0.3154834551583132,-0.9928436251113457,0.059867021,0.0259615983684464,-0.9928436251113457,0.065253848,0.0000055676228398
531336,531336, o7098g0302o.886248.cm, ./smf_downloads/OSS.2015-03-17/o7098g0302o.886248.cm.1587030.smf, PS1_V5, 2457098.8884883625, 133.330002, 20.919999, w.00000, 45.0,-0.6409650147899352,0.679462366,0.3570640601557870,-0.9928586282840890,0.05970788,0.0258936043820522,-0.9928586282840890,0.065080793,0.0000064867092547
531339,531339, o7098g0305o.886251.cm, ./smf_downloads/OSS.2015-03-17/o7098g0305o.886251.cm.1588940.smf, PS1_V5, 2457098.890454376, 132.150002, 16.429993, w.00000, 45.0,-0.6436712840048864,0.711116571,0.2828435965554162,-0.9928615818327580,0.059676326,0.0258801257421578,-0.9928615818327580,0.065046482,0.0000066717456441
531340,531340, o7098g0306o.886253.cm, ./smf_downloads/OSS.2015-03-17/o7098g0306o.886253.cm.1584899.smf, PS1_V5, 2457098.891117802, 134.310018, 18.39, w.00000, 45.0,-0.6628667129756584,0.679027195,0.3154834220343696,-0.9928625769515342,0.059665678,0.0258755774038197,-0.9928625769515342,0.065034903,0.0000067343846647
531554,531554, o7099g0090o.886657.cm, ./smf_downloads/OSS.2015-03-18/o7099g0090o.886657.cm.1584020.smf, PS1_V5, 2457099.7374333227, 134.529999, 14.640005, w.00000, 45.0,-0.6785140246533045,0.689738138,0.2527449696427070,-0.9939206041676022,0.046298379,0.0200705239230999,-0.9939206041676022,0.050461529,-0.0000020920454984
531559,531559, o7099g0095o.886662.cm, ./smf_downloads/OSS.2015-03-18/o7099g0095o.886662.cm.1584023.smf, PS1_V5, 2457099.7410163307, 137.670007, 14.679996, w.00000, 45.0,-0.7151458881015014,0.651417339,0.2534202214569498,-0.9939256121917077,0.046241424,0.0200459382124113,-0.9939256121917077,0.050399493,-0.0000019932824734
531572,531572, o7099g0108o.886675.cm, ./smf_downloads/OSS.2015-03-18/o7099g0108o.886675.cm.1584024.smf, PS1_V5, 2457099.749624345, 134.530221, 14.639937, w.00000, 45.0,-0.6785169074886660,0.689735723,0.2527438213513261,-0.9939376045416395,0.046104509,0.0199868717865585,-0.9939376045416395,0.050250381,-0.0000017243155738
531577,531577, o7099g0113o.886680.cm, ./smf_downloads/OSS.2015-03-18/o7099g0113o.886680.cm.1584026.smf, PS1_V5, 2457099.7532581924, 137.66999, 14.680011, w.00000, 45.0,-0.7151456457744078,0.651417507,0.2534204747102256,-0.9939426493406003,0.046046678,0.0199619369137797,-0.9939426493406003,0.050187403,-0.0000015974774370
531590,531590, o7099g0126o.886694.cm, ./smf_downloads/OSS.2015-03-18/o7099g0126o.886694.cm.1584027.smf, PS1_V5, 2457099.76187511, 134.528701, 14.640444, w.00000, 45.0,-0.6784970408496513,0.689752128,0.2527523828682012,-0.9939545664992560,0.045909463,0.0199028086402450,-0.9939545664992560,0.050037991,-0.0000012656510942
531595,531595, o7099g0131o.886698.cm, ./smf_downloads/OSS.2015-03-18/o7099g0131o.886698.cm.1584030.smf, PS1_V5, 2457099.765391343, 137.670019, 14.680012, w.00000, 45.0,-0.7151459722164983,0.651417142,0.2534204915937766,-0.9939594099896599,0.045853439,0.0198786805122688,-0.9939594099896599,0.049976993,-0.0000011178608193
531608,531608, o7099g0144o.886711.cm, ./smf_downloads/OSS.2015-03-18/o7099g0144o.886711.cm.1584031.smf, PS1_V5, 2457099.7739832713, 134.530034, 14.639977, w.00000, 45.0,-0.6785145326087689,0.689737811,0.2527444968168874,-0.9939711943875698,0.04571647,0.0198197229533606,-0.9939711943875698,0.049827874,-0.0000007271185174
531613,531613, o7099g0149o.886716.cm, ./smf_downloads/OSS.2015-03-18/o7099g0149o.886716.cm.1584033.smf, PS1_V5, 2457099.7774898424, 137.670001, 14.679995, w.00000, 45.0,-0.7151458231550755,0.651417417,0.2534202045733974,-0.9939759822206433,0.045660539,0.0197956608101380,-0.9939759822206433,0.049766987,-0.0000005557643055
532218,532218, o7100g0259o.887512.cm, ./smf_downloads/OSS.2015-03-19/o7100g0259o.887512.cm.1584035.smf, PS1_V5, 2457100.9025384537, 134.529991, 14.639996, w.00000, 45.0,-0.6785139561893556,0.689738261,0.2527448176629858,-0.9950917746915411,0.027817229,0.0120717872784179,-0.9950917746915411,0.03032369,0.0000105899444678
532223,532223, o7100g0264o.887518.cm, ./smf_downloads/OSS.2015-03-19/o7100g0264o.887518.cm.1584037.smf, PS1_V5, 2457100.905843381, 137.670002, 14.679995, w.00000, 45.0,-0.7151458345244541,0.651417405,0.2534202045733974,-0.9950946417298342,0.02776406,0.0120490893837637,-0.9950946417298342,0.030265879,0.0000109145616805
532236,532236, o7100g0277o.887528.cm, ./smf_downloads/OSS.2015-03-19/o7100g0277o.887528.cm.1584039.smf, PS1_V5, 2457100.914542122, 134.530013, 14.639954, w.00000, 45.0,-0.6785143509574069,0.689738132,0.2527441084242046,-0.9951020916785602,0.027624096,0.0119893470229494,-0.9951020916785602,0.030113701,0.0000117763083322
532241,532241, o7100g0282o.887539.cm, ./smf_downloads/OSS.2015-03-19/o7100g0282o.887539.cm.1584041.smf, PS1_V5, 2457100.917822545, 137.670012, 14.679986, w.00000, 45.0,-0.7151459776468013,0.651417307,0.2534200526214229,-0.9951048647316759,0.027571308,0.0119668171814212,-0.9951048647316759,0.030056307,0.0000121036581929
532254,532254, o7100g0295o.887547.cm, ./smf_downloads/OSS.2015-03-19/o7100g0295o.887547.cm.1584042.smf, PS1_V5, 2457100.9265227695, 134.530092, 14.639868, w.00000, 45.0,-0.6785155680161788,0.689737467,0.2527426561729432,-0.9951121220689934,0.027431291,0.0119070640007015,-0.9951121220689934,0.029904075,0.0000129767318762
532259,532259, o7100g0300o.887548.cm, ./smf_downloads/OSS.2015-03-19/o7100g0300o.887548.cm.1584045.smf, PS1_V5, 2457100.9298034525, 137.670006, 14.679981, w.00000, 45.0,-0.7151459257797347,0.651417397,0.2534199682036566,-0.9951148218567820,0.027378489,0.0118845321368524,-0.9951148218567820,0.029846668,0.0000133074004766
532272,532272, o7100g0313o.887559.cm, ./smf_downloads/OSS.2015-03-19/o7100g0313o.887559.cm.1584046.smf, PS1_V5, 2457100.938544771, 134.530055, 14.63997, w.00000, 45.0,-0.6785148070654524,0.689737585,0.2527443786104230,-0.9951219166152582,0.027237794,0.0118244960873901,-0.9951219166152582,0.029693702,0.0000141909025921
532277,532277, o7100g0318o.887569.cm, ./smf_downloads/OSS.2015-03-19/o7100g0318o.887569.cm.1584049.smf, PS1_V5, 2457100.941820209, 137.670004, 14.679982, w.00000, 45.0,-0.7151458997711383,0.651417419,0.2534199850872101,-0.9951245380174730,0.027185073,0.0118020000102697,-0.9951245380174730,0.029636382,0.0000145224742377
541790,541790, o7122g0178o.900238.cm, ./smf_downloads/OSS.2015-04-10/o7122g0178o.900238.cm.1587032.smf, PS1_V5, 2457122.8030072874, 132.580007, 20.749999, w.00000, 45.0,-0.6327303220072614,0.688571138,0.3542910216765274,-0.9419531111552709,-0.312775256,-0.1355855861261569,-0.9419531111552709,-0.340898536,0.0000175087281167
541794,541794, o7122g0182o.900241.cm, ./smf_downloads/OSS.2015-04-10/o7122g0182o.900241.cm.1584900.smf, PS1_V5, 2457122.8056368516, 133.010008, 18.170003, w.00000, 45.0,-0.6481121815286104,0.694771877,0.3118375212667105,-0.9419387847310803,-0.312815021,-0.1356025733116893,-0.9419387847310803,-0.340941777,0.0000177409724717
541795,541795, o7122g0183o.900244.cm, ./smf_downloads/OSS.2015-04-10/o7122g0183o.900244.cm.1584051.smf, PS1_V5, 2457122.8063397557, 134.909994, 16.189986, w.00000, 45.0,-0.6779970653517601,0.680130551,0.2788232642688757,-0.9419349532040201,-0.312825652,-0.1356071140820811,-0.9419349532040201,-0.340953336,0.0000178034028314
541807,541807, o7122g0195o.900253.cm, ./smf_downloads/OSS.2015-04-10/o7122g0195o.900253.cm.1587034.smf, PS1_V5, 2457122.8148221695, 132.580006, 20.75, w.00000, 45.0,-0.6327303058055234,0.688571144,0.3542910379977158,-0.9418886498222792,-0.31295396,-0.1356619091448677,-0.9418886498222792,-0.341092853,0.0000185678768419
541811,541811, o7122g0199o.900258.cm, ./smf_downloads/OSS.2015-04-10/o7122g0199o.900258.cm.1584901.smf, PS1_V5, 2457122.8174920916, 133.01002, 18.169999, w.00000, 45.0,-0.6481123418914142,0.694771757,0.3118374549347425,-0.9418740499848026,-0.312994355,-0.1356791558678993,-0.9418740499848026,-0.341136775,0.0000188125289460
541812,541812, o7122g0200o.900259.cm, ./smf_downloads/OSS.2015-04-10/o7122g0200o.900259.cm.1584052.smf, PS1_V5, 2457122.818163396, 134.910016, 16.190001, w.00000, 45.0,-0.6779972749684015,0.680130239,0.2788235156859270,-0.9418703771840321,-0.313004512,-0.1356834922070942,-0.9418703771840321,-0.341147819,0.0000188743297515
541824,541824, o7122g0212o.900271.cm, ./smf_downloads/OSS.2015-04-10/o7122g0212o.900271.cm.1587036.smf, PS1_V5, 2457122.8265796504, 132.580016, 20.749998, w.00000, 45.0,-0.6327304343516601,0.688571043,0.3542910053553389,-0.9418242641950877,-0.313131875,-0.1357378561948912,-0.9418242641950877,-0.341286297,0.0000196583893895
541828,541828, o7122g0216o.900274.cm, ./smf_downloads/OSS.2015-04-10/o7122g0216o.900274.cm.1584902.smf, PS1_V5, 2457122.829277043, 133.009998, 18.169994, w.00000, 45.0,-0.6481120936808212,0.694772026,0.3118373720197803,-0.9418094588008136,-0.313172702,-0.1357552791869125,-0.9418094588008136,-0.341330685,0.0000199130884649
541829,541829, o7122g0217o.900279.cm, ./smf_downloads/OSS.2015-04-10/o7122g0217o.900279.cm.1584053.smf, PS1_V5, 2457122.8299375284, 134.910015, 16.189997, w.00000, 45.0,-0.6779972768404782,0.680130265,0.2788234486413819,-0.9418058315844570,-0.313182699,-0.1357595453492533,-0.9418058315844570,-0.341341554,0.0000199756903005
541841,541841, o7122g0229o.900288.cm, ./smf_downloads/OSS.2015-04-10/o7122g0229o.900288.cm.1587038.smf, PS1_V5, 2457122.838414185, 132.580027, 20.750003, w.00000, 45.0,-0.6327305456282672,0.688570899,0.3542910869612804,-0.9417592110222477,-0.313311021,-0.1358142957767752,-0.9417592110222477,-0.341481066,0.0000207867917523
541845,541845, o7122g0233o.900297.cm, ./smf_downloads/OSS.2015-04-10/o7122g0233o.900297.cm.1584903.smf, PS1_V5, 2457122.8410983705, 133.009996, 18.17, w.00000, 45.0,-0.6481120471535122,0.694772024,0.3118374715177347,-0.9417444214998036,-0.313351661,-0.1358316322777259,-0.9417444214998036,-0.341525248,0.0000210463753928
541846,541846, o7122g0234o.900292.cm, ./smf_downloads/OSS.2015-04-10/o7122g0234o.900292.cm.1584054.smf, PS1_V5, 2457122.841759097, 134.910016, 16.189995, w.00000, 45.0,-0.6779972955822843,0.68013026,0.2788234151191088,-0.9417407789888234,-0.313361665,-0.1358358997075965,-0.9417407789888234,-0.341536124,0.0000211104590758
559081,559081, o7182g0106o.925475.cm, ./smf_downloads/ESS.2015-06-09/o7182g0106o.925475.cm.1608985.smf, PS1_V5, 2457182.7716261833, 140.476604, 14.002793, w.00000, 45.0,-0.7484428563640153,0.617482145,0.2419691943626229,-0.2124584719219760,-0.9107174,-0.3947881814183605,-0.2124584719219760,-0.992604598,0.0000515022927589
559082,559082, o7182g0107o.925474.cm, ./smf_downloads/ESS.2015-06-09/o7182g0107o.925474.cm.1608986.smf, PS1_V5, 2457182.772289577, 143.469692, 13.987687, w.00000, 45.0,-0.7797152254185082,0.577597449,0.2417133711435709,-0.2124474446468388,-0.910719792,-0.3947891499166029,-0.2124474446468388,-0.992607178,0.0000515654934968
559089,559089, o7182g0114o.925483.cm, ./smf_downloads/ESS.2015-06-09/o7182g0114o.925483.cm.1608993.smf, PS1_V5, 2457182.7769031627, 140.476611, 14.002795, w.00000, 45.0,-0.7484429252884915,0.617482048,0.2419692282319214,-0.2123707362687551,-0.910736423,-0.3947958840281798,-0.2123707362687551,-0.992625115,0.0000520024571095
559090,559090, o7182g0115o.925482.cm, ./smf_downloads/ESS.2015-06-09/o7182g0115o.925482.cm.1608995.smf, PS1_V5, 2457182.7775586196, 143.469714, 13.987698, w.00000, 45.0,-0.7797154099110430,0.577597122,0.2417135574369500,-0.2123598355534285,-0.910738785,-0.3947968405615743,-0.2123598355534285,-0.992627663,0.0000520641600426
559097,559097, o7182g0122o.925491.cm, ./smf_downloads/ESS.2015-06-09/o7182g0122o.925491.cm.1609013.smf, PS1_V5, 2457182.7821988687, 140.476603, 14.002793, w.00000, 45.0,-0.7484428455869188,0.617482158,0.2419691943626229,-0.2122826460050159,-0.910755492,-0.3948036109111730,-0.2122826460050159,-0.992645684,0.0000524981479005
559098,559098, o7182g0123o.925490.cm, ./smf_downloads/ESS.2015-06-09/o7182g0123o.925490.cm.1609014.smf, PS1_V5, 2457182.7828623587, 143.469689, 13.987687, w.00000, 45.0,-0.7797151951755754,0.57759749,0.2417133711435709,-0.2122716062967218,-0.910757879,-0.3948045787830297,-0.2122716062967218,-0.992648259,0.0000525597835143
559105,559105, o7182g0130o.925495.cm, ./smf_downloads/ESS.2015-06-09/o7182g0130o.925495.cm.1609004.smf, PS1_V5, 2457182.7874676017, 140.47661, 14.002798, w.00000, 45.0,-0.7484429047386046,0.617482053,0.2419692790358685,-0.2121949619489731,-0.910774439,-0.3948112953940482,-0.2121949619489731,-0.992666124,0.0000529845600506
559106,559106, o7182g0131o.925497.cm, ./smf_downloads/ESS.2015-06-09/o7182g0131o.925497.cm.1609007.smf, PS1_V5, 2457182.7881246917, 143.46972, 13.9877, w.00000, 45.0,-0.7797154636170628,0.577597036,0.2417135913084725,-0.2121840234903471,-0.9107768,-0.3948122535512404,-0.2121840234903471,-0.992668672,0.0000530447238885
620956,620956, o7400g0566o.1020032.cm, ./smf_downloads/OSS.2016-01-13/o7400g0566o.1020032.cm.1687140.smf, PS1_V5, 2457401.037125736, 171.790009, 4.510003, w.00000, 45.0,-0.9866866992789195,0.142359357,0.0786331416281513,-0.3771287336660138,0.833455556,0.3613188072464141,-0.3771287336660138,0.908404889,-0.0000260561746027
620957,620957, o7400g0567o.1020031.cm, ./smf_downloads/OSS.2016-01-13/o7400g0567o.1020031.cm.1687141.smf, PS1_V5, 2457401.0377651565, 170.480016, 6.839998, w.00000, 45.0,-0.9792086047701768,0.164214442,0.1190971254367286,-0.3771391565253723,0.833451505,0.3613171120791105,-0.3771391565253723,0.908400499,-0.0000260003588070
620958,620958, o7400g0568o.1020034.cm, ./smf_downloads/OSS.2016-01-13/o7400g0568o.1020034.cm.1687142.smf, PS1_V5, 2457401.038404402, 173.330016, 6.95, w.00000, 45.0,-0.9859334923491228,0.115296962,0.1210031371944737,-0.3771495759236582,0.833447456,0.3613154173290788,-0.3771495759236582,0.908396109,-0.0000259444286724
620959,620959, o7400g0569o.1020033.cm, ./smf_downloads/OSS.2016-01-13/o7400g0569o.1020033.cm.1687143.smf, PS1_V5, 2457401.039048278, 174.660021, 4.530003, w.00000, 45.0,-0.9925496723363266,0.092774621,0.0789811218406177,-0.3771600701825883,0.833443376,0.3613137102552839,-0.3771600701825883,0.908391688,-0.0000258879632867
620960,620960, o7400g0570o.1020036.cm, ./smf_downloads/OSS.2016-01-13/o7400g0570o.1020036.cm.1687144.smf, PS1_V5, 2457401.039693571, 173.06001, 2.120008, w.00000, 45.0,-0.9919938013162558,0.120747008,0.0369926774133834,-0.3771705869238020,0.833439288,0.3613119993756768,-0.3771705869238020,0.908387256,-0.0000258312435068
620961,620961, o7400g0571o.1020035.cm, ./smf_downloads/OSS.2016-01-13/o7400g0571o.1020035.cm.1687145.smf, PS1_V5, 2457401.040336659, 175.929997, 2.09001, w.00000, 45.0,-0.9968145238504122,0.070928013,0.0364694668583460,-0.3771810671033890,0.833435212,0.3613102942956659,-0.3771810671033890,0.908382839,-0.0000257745889311
620962,620962, o7400g0572o.1020038.cm, ./smf_downloads/OSS.2016-01-13/o7400g0572o.1020038.cm.1687146.smf, PS1_V5, 2457401.0409780066, 177.480011, 4.590015, w.00000, 45.0,-0.9958288843025459,0.043826914,0.0800252133345666,-0.3771915182992746,0.833431148,0.3613085937835042,-0.3771915182992746,0.908378433,-0.0000257179607169
620963,620963, o7400g0573o.1020037.cm, ./smf_downloads/OSS.2016-01-13/o7400g0573o.1020037.cm.1687147.smf, PS1_V5, 2457401.041621733, 176.130017, 7.050006, w.00000, 45.0,-0.9901764244735878,0.066982315,0.1227355607350275,-0.3772020076426622,0.833427068,0.3613068869158516,-0.3772020076426622,0.908374011,-0.0000256609958438
620973,620973, o7400g0583o.1020048.cm, ./smf_downloads/OSS.2016-01-13/o7400g0583o.1020048.cm.1687156.smf, PS1_V5, 2457401.04822032, 171.789996, 4.510005, w.00000, 45.0,-0.9866866642618962,0.14235958,0.0786331764266523,-0.3773094936124413,0.83338522,0.3612893877419850,-0.3773094936124413,0.908328655,-0.0000250699771383
620974,620974, o7400g0584o.1020049.cm, ./smf_downloads/OSS.2016-01-13/o7400g0584o.1020049.cm.1687157.smf, PS1_V5, 2457401.0488627623, 170.480021, 6.839982, w.00000, 45.0,-0.9792086519007076,0.164214362,0.1190968481715942,-0.3773199549569424,0.833381143,0.3612876837455320,-0.3773199549569424,0.908324237,-0.0000250117661549
620975,620975, o7400g0585o.1020051.cm, ./smf_downloads/OSS.2016-01-13/o7400g0585o.1020051.cm.1687158.smf, PS1_V5, 2457401.04950472, 173.330009, 6.949998, w.00000, 45.0,-0.9859334824581517,0.115297083,0.1210031025443778,-0.3773304077813343,0.833377069,0.3612859809862473,-0.3773304077813343,0.908319822,-0.0000249534843012
620976,620976, o7400g0586o.1020050.cm, ./smf_downloads/OSS.2016-01-13/o7400g0586o.1020050.cm.1687159.smf, PS1_V5, 2457401.0501448703, 174.660018, 4.529999, w.00000, 45.0,-0.9925496729686470,0.092774674,0.0789810522455360,-0.3773408305391304,0.833373006,0.3612842829746563,-0.3773408305391304,0.908315419,-0.0000248952532790
620977,620977, o7400g0587o.1020053.cm, ./smf_downloads/OSS.2016-01-13/o7400g0587o.1020053.cm.1687160.smf, PS1_V5, 2457401.050786395, 173.060005, 2.119996, w.00000, 45.0,-0.9919937984700284,0.120747096,0.0369924681172260,-0.3773512750436689,0.833368934,0.3612825812696109,-0.3773512750436689,0.908311006,-0.0000248367846658
620978,620978, o7400g0588o.1020052.cm, ./smf_downloads/OSS.2016-01-13/o7400g0588o.1020052.cm.1687161.smf, PS1_V5, 2457401.0514273504, 175.930021, 2.089997, w.00000, 45.0,-0.9968145618143476,0.070927596,0.0364692401164787,-0.3773617096406182,0.833364865,0.3612808810280249,-0.3773617096406182,0.908306596,-0.0000247782563813
620979,620979, o7400g0589o.1020055.cm, ./smf_downloads/OSS.2016-01-13/o7400g0589o.1020055.cm.1687162.smf, PS1_V5, 2457401.0520677445, 177.480001, 4.590011, w.00000, 45.0,-0.9958288822346997,0.043827088,0.0800251437452984,-0.3773721344669793,0.8333608,0.3612791822277872,-0.3773721344669793,0.908302191,-0.0000247196688987
620980,620980, o7400g0590o.1020054.cm, ./smf_downloads/OSS.2016-01-13/o7400g0590o.1020054.cm.1687163.smf, PS1_V5, 2457401.05271085, 176.130025, 7.049985, w.00000, 45.0,-0.9901764787083642,0.06698218,0.1227351969869774,-0.3773826027858194,0.833356716,0.3612774761883528,-0.3773826027858194,0.908297766,-0.0000246607232498
620990,620990, o7400g0600o.1020064.cm, ./smf_downloads/OSS.2016-01-13/o7400g0600o.1020064.cm.1687173.smf, PS1_V5, 2457401.0593254813, 171.79, 4.510001, w.00000, 45.0,-0.9866866796338349,0.142359512,0.0786331068296502,-0.3774902367135048,0.833314697,0.3612599260354598,-0.3774902367135048,0.908252232,-0.0000240482630710
620991,620991, o7400g0601o.1020065.cm, ./smf_downloads/OSS.2016-01-13/o7400g0601o.1020065.cm.1687177.smf, PS1_V5, 2457401.0599707155, 170.480012, 6.839988, w.00000, 45.0,-0.9792086138059277,0.164214514,0.1190969521460207,-0.3775007323422674,0.833310596,0.3612582138101440,-0.3775007323422674,0.908247789,-0.0000239879394160
620992,620992, o7400g0602o.1020068.cm, ./smf_downloads/OSS.2016-01-13/o7400g0602o.1020068.cm.1687174.smf, PS1_V5, 2457401.060617587, 173.330037, 6.949969, w.00000, 45.0,-0.9859335996333384,0.115296608,0.1210026001179709,-0.3775112539414516,0.833306484,0.3612564971920859,-0.3775112539414516,0.908243334,-0.0000239273631779
620993,620993, o7400g0603o.1020067.cm, ./smf_downloads/OSS.2016-01-13/o7400g0603o.1020067.cm.1687176.smf, PS1_V5, 2457401.061257365, 174.659995, 4.529998, w.00000, 45.0,-0.9925496370989227,0.092775072,0.0789810348467655,-0.3775216595106758,0.833302417,0.3612547993507084,-0.3775216595106758,0.908238927,-0.0000238673541715
620994,620994, o7400g0604o.1020069.cm, ./smf_downloads/OSS.2016-01-13/o7400g0604o.1020069.cm.1687175.smf, PS1_V5, 2457401.0618980504, 173.060007, 2.119999, w.00000, 45.0,-0.9919938007621656,0.120747061,0.0369925204412655,-0.3775320791817021,0.833298344,0.3612530990549197,-0.3775320791817021,0.908234514,-0.0000238071643508
